age,job,marital,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
35,8,0,0,0,0,1,3,1,112,2,0,1.4,93.444,-36.1,4.966,5228.1
30,1,0,1,0,0,0,0,2,629,2,0,1.1,93.994,-36.4,4.856,5191.0
52,3,0,0,0,0,0,1,0,50,3,0,1.4,94.465,-41.8,4.96,5228.1
49,8,0,0,0,0,0,0,4,374,2,0,1.1,93.994,-36.4,4.859,5191.0
30,4,1,0,1,0,1,3,3,76,1,0,1.4,93.444,-36.1,4.963,5228.1
28,4,1,0,1,0,1,5,2,238,2,1,-3.4,92.649,-30.1,0.716,5017.5
45,3,0,0,1,0,1,3,3,773,5,0,1.4,93.444,-36.1,4.968,5228.1
52,6,0,0,0,0,0,1,4,303,2,0,-2.9,92.963,-40.8,1.268,5076.2
28,8,1,0,0,1,1,0,0,315,1,0,-1.8,92.893,-46.2,1.264,5099.1
35,6,0,0,0,0,1,8,0,81,3,0,-1.8,93.075,-47.1,1.405,5099.1
42,3,0,0,0,0,0,0,3,113,2,0,-1.8,92.893,-46.2,1.266,5099.1
36,3,0,0,1,0,0,0,0,75,2,0,1.1,93.994,-36.4,4.857,5191.0
40,4,1,0,0,0,1,5,0,105,2,1,-3.4,92.649,-30.1,0.714,5017.5
63,5,0,0,0,0,1,6,0,137,1,1,-3.0,92.713,-33.0,0.706,5023.5
31,1,1,0,1,0,1,5,3,45,1,1,-0.1,93.2,-42.0,4.076,5195.8
34,2,0,0,1,0,1,3,1,228,5,0,1.4,93.444,-36.1,4.966,5228.1
70,5,0,0,1,0,1,8,1,252,1,0,-1.8,93.075,-47.1,1.405,5099.1
47,1,0,1,0,0,0,1,0,32,2,0,1.4,94.465,-41.8,4.96,5228.1
33,3,1,0,0,1,0,2,4,15,1,0,-1.7,94.215,-40.3,0.822,4991.6
27,11,1,0,0,1,1,1,0,237,2,4,-1.7,94.055,-39.8,0.72,4991.6
39,4,0,0,1,0,1,2,2,94,1,0,1.4,93.918,-42.7,4.957,5228.1
31,3,0,0,0,0,0,1,4,72,6,0,1.4,94.465,-41.8,4.967,5228.1
46,10,0,1,0,0,0,0,2,433,3,0,1.1,93.994,-36.4,4.858,5191.0
51,3,0,1,2,2,0,0,0,167,1,0,1.1,93.994,-36.4,4.857,5191.0
27,4,1,0,1,0,1,2,1,179,3,0,1.4,93.918,-42.7,4.961,5228.1
58,10,0,0,1,0,1,9,0,198,1,1,-1.1,94.199,-37.5,0.882,4963.6
44,1,0,0,1,0,0,1,4,40,3,0,1.4,94.465,-41.8,4.959,5228.1
55,1,0,1,1,0,1,3,1,209,3,0,1.4,93.444,-36.1,4.965,5228.1
41,4,0,0,0,1,1,3,4,210,1,0,1.4,93.444,-36.1,4.963,5228.1
40,1,0,0,1,0,1,0,4,151,4,1,-1.8,92.893,-46.2,1.313,5099.1
31,3,0,0,1,0,1,2,2,458,2,0,1.4,93.918,-42.7,4.963,5228.1
26,4,1,0,1,0,1,4,3,152,1,0,-3.4,92.431,-26.9,0.754,5017.5
30,1,1,0,0,0,1,0,1,263,2,0,-1.8,92.893,-46.2,1.344,5099.1
37,2,1,0,1,0,1,0,4,105,1,1,-1.8,92.893,-46.2,1.313,5099.1
34,2,0,0,1,0,1,2,0,38,1,0,1.4,93.918,-42.7,4.96,5228.1
46,2,0,1,2,2,0,1,0,148,2,0,1.4,94.465,-41.8,4.96,5228.1
33,2,0,0,1,0,1,3,2,81,3,0,1.4,93.444,-36.1,4.964,5228.1
44,2,0,1,1,0,1,3,2,641,2,0,1.4,93.444,-36.1,4.965,5228.1
41,2,0,0,0,0,1,8,1,463,1,0,-1.8,93.075,-47.1,1.453,5099.1
33,3,0,0,0,1,0,1,0,182,2,0,1.4,94.465,-41.8,4.961,5228.1
32,3,0,0,0,0,1,0,4,76,2,0,-1.8,92.893,-46.2,1.25,5099.1
31,2,1,0,0,0,1,2,0,1017,6,0,1.4,93.918,-42.7,4.96,5228.1
32,3,0,0,1,0,1,0,1,293,2,0,-1.8,92.893,-46.2,1.291,5099.1
45,2,0,0,0,0,1,3,4,27,2,0,1.4,93.444,-36.1,4.963,5228.1
53,2,0,0,1,0,1,0,4,291,1,0,-1.8,92.893,-46.2,1.313,5099.1
66,5,0,1,1,0,1,3,2,124,1,1,-2.9,92.201,-31.4,0.879,5076.2
36,3,0,0,1,0,1,8,1,226,1,0,-1.8,93.075,-47.1,1.453,5099.1
27,2,0,0,0,0,1,0,3,466,1,0,-1.8,92.893,-46.2,1.266,5099.1
58,8,2,0,1,0,0,1,3,430,1,0,1.4,94.465,-41.8,4.961,5228.1
33,6,0,0,0,0,1,2,2,169,5,0,1.4,93.918,-42.7,4.957,5228.1
41,4,1,1,0,1,0,0,4,169,3,0,1.1,93.994,-36.4,4.864,5191.0
56,4,0,1,1,0,0,1,3,150,2,0,1.4,94.465,-41.8,4.866,5228.1
60,5,0,0,1,0,1,0,1,133,1,1,-1.8,92.893,-46.2,1.266,5099.1
23,11,1,0,1,0,1,8,0,637,1,0,-1.8,93.075,-47.1,1.405,5099.1
50,1,2,1,2,2,0,0,4,225,1,0,1.1,93.994,-36.4,4.859,5191.0
32,2,0,0,1,1,1,3,4,131,1,0,-2.9,92.201,-31.4,0.881,5076.2
41,8,0,0,2,2,0,1,2,143,1,0,1.4,94.465,-41.8,4.959,5228.1
30,4,1,0,1,0,1,3,3,121,1,0,1.4,93.444,-36.1,4.963,5228.1
34,1,0,1,1,0,0,0,1,150,2,0,1.1,93.994,-36.4,4.856,5191.0
32,4,1,0,1,0,1,3,2,75,3,0,1.4,93.444,-36.1,4.965,5228.1
44,2,0,0,1,0,1,2,2,486,1,0,1.4,93.918,-42.7,4.963,5228.1
28,7,1,0,1,0,1,4,4,160,2,1,-3.4,92.431,-26.9,0.752,5017.5
24,3,0,0,0,1,0,1,3,167,1,0,1.4,94.465,-41.8,4.958,5228.1
31,2,1,0,1,0,1,5,2,456,2,0,-1.1,94.767,-50.8,1.044,4963.6
34,2,1,0,0,0,1,3,0,271,2,0,1.4,93.444,-36.1,4.965,5228.1
56,5,0,0,0,0,1,3,1,933,2,0,1.4,93.444,-36.1,4.963,5228.1
50,4,0,0,1,0,0,0,3,756,1,0,1.1,93.994,-36.4,4.855,5191.0
37,1,0,0,0,0,0,0,0,108,2,1,-1.8,92.893,-46.2,1.299,5099.1
52,10,0,1,1,0,1,2,0,387,1,0,1.4,93.918,-42.7,4.96,5228.1
54,3,0,0,1,0,1,3,3,86,3,0,1.4,93.444,-36.1,4.964,5228.1
44,4,1,0,1,0,0,2,2,185,2,0,1.4,93.918,-42.7,4.963,5228.1
81,5,0,0,1,0,1,4,2,621,1,2,-1.1,94.601,-49.5,1.016,4963.6
48,4,2,1,1,0,1,3,2,200,1,0,1.4,93.444,-36.1,4.964,5228.1
58,1,0,0,1,0,1,7,0,88,3,2,-1.8,93.369,-34.8,0.635,5008.7
27,2,1,0,0,0,1,2,1,1237,7,0,1.4,93.918,-42.7,4.961,5228.1
43,4,2,1,0,0,1,8,0,131,2,1,-1.8,93.075,-47.1,1.405,5099.1
50,4,0,1,1,0,1,3,0,272,2,0,1.4,93.444,-36.1,4.965,5228.1
56,1,2,1,1,0,1,2,0,247,2,0,1.4,93.918,-42.7,4.962,5228.1
58,1,0,0,0,0,0,1,3,322,2,0,1.4,94.465,-41.8,4.955,5228.1
30,2,1,0,0,0,1,3,4,255,1,0,1.4,93.444,-36.1,4.966,5228.1
47,5,0,1,0,1,0,1,4,37,3,0,1.4,94.465,-41.8,4.967,5228.1
46,1,1,0,0,0,1,8,3,191,3,1,-1.8,93.749,-34.6,0.644,5008.7
34,6,0,1,0,0,1,2,2,90,1,0,1.4,93.918,-42.7,4.962,5228.1
47,4,0,1,1,0,1,2,1,362,2,0,1.4,93.918,-42.7,4.962,5228.1
36,4,0,0,0,0,1,3,2,252,1,0,1.4,93.444,-36.1,4.964,5228.1
28,2,1,0,0,0,0,0,0,197,4,0,1.1,93.994,-36.4,4.858,5191.0
38,2,1,1,0,0,0,0,1,250,1,0,1.1,93.994,-36.4,4.857,5191.0
50,6,0,1,0,0,0,1,2,242,2,0,1.4,94.465,-41.8,4.962,5228.1
35,4,0,0,0,0,0,0,4,107,3,0,1.1,93.994,-36.4,4.864,5191.0
52,3,0,1,1,0,1,0,0,185,1,0,-1.8,92.893,-46.2,1.244,5099.1
31,4,2,0,1,0,1,3,3,142,2,0,1.4,93.444,-36.1,4.963,5228.1
32,10,2,0,0,0,0,0,2,96,1,0,1.1,93.994,-36.4,4.856,5191.0
49,1,0,0,0,0,0,3,4,104,1,0,1.4,93.444,-36.1,4.963,5228.1
35,4,1,1,0,0,1,3,4,1258,1,0,1.4,93.444,-36.1,4.964,5228.1
34,4,1,0,1,1,1,3,3,38,1,0,1.4,93.444,-36.1,4.964,5228.1
46,10,0,0,1,0,1,2,3,396,1,0,-2.9,92.469,-33.6,1.072,5076.2
36,1,1,0,0,0,0,0,1,137,1,0,1.1,93.994,-36.4,4.856,5191.0
40,4,0,0,0,0,1,3,1,370,1,0,1.4,93.444,-36.1,4.966,5228.1
40,2,0,0,0,0,1,2,3,228,2,0,1.4,93.918,-42.7,4.968,5228.1
49,5,0,0,0,0,0,1,0,93,2,0,1.4,94.465,-41.8,4.96,5228.1
27,4,1,0,1,0,1,0,3,568,8,0,-1.8,92.893,-46.2,1.27,5099.1
46,2,0,0,0,0,0,3,2,231,2,0,-2.9,92.201,-31.4,0.884,5076.2
28,6,0,0,1,0,1,0,1,328,2,0,-1.8,92.893,-46.2,1.291,5099.1
29,2,1,0,0,0,1,8,2,295,1,0,-1.8,93.075,-47.1,1.498,5099.1
42,3,0,0,1,0,1,8,0,89,3,0,-1.8,93.075,-47.1,1.405,5099.1
31,2,0,0,0,0,1,3,1,141,5,0,1.4,93.444,-36.1,4.966,5228.1
40,0,2,0,1,0,1,0,2,136,3,1,-1.8,92.893,-46.2,1.334,5099.1
34,3,0,0,1,0,1,0,1,137,1,0,-1.8,92.893,-46.2,1.291,5099.1
32,3,0,0,1,0,1,5,1,247,2,0,-0.1,93.2,-42.0,4.153,5195.8
38,10,0,0,1,0,0,5,2,519,2,0,-0.1,93.2,-42.0,4.12,5195.8
34,8,0,0,1,0,1,5,2,213,5,0,-0.1,93.2,-42.0,4.12,5195.8
41,3,0,1,1,0,1,0,0,133,2,0,-1.8,92.893,-46.2,1.299,5099.1
46,3,0,1,0,0,0,0,0,338,2,0,-1.8,92.893,-46.2,1.299,5099.1
29,4,0,0,0,0,1,2,2,290,2,0,1.4,93.918,-42.7,4.962,5228.1
26,3,0,0,0,0,1,0,3,135,1,2,-1.8,92.893,-46.2,1.266,5099.1
47,10,0,0,0,1,0,1,0,180,1,0,1.4,94.465,-41.8,4.865,5228.1
34,6,0,0,1,0,0,0,4,247,1,0,1.1,93.994,-36.4,4.857,5191.0
46,6,0,0,1,0,1,5,3,1503,2,0,-0.1,93.2,-42.0,4.076,5195.8
37,3,0,1,1,0,1,2,0,623,1,0,1.4,93.918,-42.7,4.96,5228.1
33,4,1,0,0,1,0,0,0,471,1,0,1.1,93.994,-36.4,4.857,5191.0
28,8,1,0,0,0,0,0,1,518,2,0,1.1,93.994,-36.4,4.857,5191.0
45,2,0,0,0,0,1,9,0,587,1,0,-3.4,92.379,-29.8,0.797,5017.5
37,4,0,1,1,0,0,1,3,218,1,0,1.4,94.465,-41.8,4.866,5228.1
46,10,1,0,0,0,1,8,0,89,3,1,-1.8,93.075,-47.1,1.405,5099.1
52,3,0,0,0,0,0,1,2,154,2,0,1.4,94.465,-41.8,4.864,5228.1
34,4,0,0,0,0,1,0,0,347,1,1,-1.8,92.893,-46.2,1.299,5099.1
37,1,0,0,0,0,1,5,2,459,2,2,-3.4,92.649,-30.1,0.715,5017.5
52,5,0,1,0,0,1,2,3,59,4,0,1.4,93.918,-42.7,4.968,5228.1
33,4,0,1,0,1,0,0,2,619,3,0,1.1,93.994,-36.4,4.857,5191.0
49,3,0,0,1,0,0,0,2,49,3,0,1.1,93.994,-36.4,4.856,5191.0
34,2,0,0,0,1,1,9,2,214,2,0,-1.1,94.199,-37.5,0.876,4963.6
24,4,1,0,0,0,1,2,4,126,2,0,1.4,93.918,-42.7,4.957,5228.1
41,3,0,0,0,0,0,1,2,378,2,0,1.4,94.465,-41.8,4.962,5228.1
44,2,0,0,1,0,1,3,4,111,1,0,1.4,93.444,-36.1,4.964,5228.1
48,10,2,0,0,0,0,0,3,75,1,0,1.1,93.994,-36.4,4.86,5191.0
62,5,0,0,1,1,1,3,4,517,2,1,-2.9,92.201,-31.4,0.825,5076.2
55,2,2,1,1,0,1,0,0,105,1,0,-1.8,92.893,-46.2,1.244,5099.1
31,10,1,0,1,1,1,0,3,204,1,0,-1.8,92.893,-46.2,1.266,5099.1
40,4,0,1,1,0,0,1,0,92,1,0,1.4,94.465,-41.8,4.961,5228.1
41,2,1,0,1,0,1,3,1,280,2,0,-2.9,92.201,-31.4,0.883,5076.2
48,3,2,1,0,1,0,2,0,716,3,0,1.4,93.918,-42.7,4.962,5228.1
46,6,0,1,1,1,1,0,2,172,4,0,-1.8,92.893,-46.2,1.334,5099.1
21,11,1,0,1,1,0,2,1,295,1,0,-1.7,94.215,-40.3,0.797,4991.6
30,2,1,0,1,0,1,0,0,114,2,0,-1.8,92.893,-46.2,1.244,5099.1
25,3,0,1,0,0,0,1,2,76,1,0,1.4,94.465,-41.8,4.962,5228.1
29,2,1,0,0,1,1,0,2,118,1,1,-1.8,92.893,-46.2,1.281,5099.1
36,8,0,0,1,0,1,0,0,176,1,0,-1.8,92.893,-46.2,1.264,5099.1
30,2,1,0,1,0,1,0,4,532,5,0,-1.8,93.876,-40.0,0.684,5008.7
33,2,0,0,0,0,0,0,4,724,1,0,1.1,93.994,-36.4,4.864,5191.0
26,3,0,0,1,0,0,1,2,71,1,0,1.4,94.465,-41.8,4.864,5228.1
42,3,2,0,0,0,0,0,4,181,4,0,1.1,93.994,-36.4,4.864,5191.0
43,4,2,1,1,1,1,2,2,180,7,0,1.4,93.918,-42.7,4.963,5228.1
31,1,0,0,1,0,1,0,2,322,1,1,-1.8,92.893,-46.2,1.334,5099.1
45,3,2,1,1,0,0,2,4,168,1,0,1.4,93.918,-42.7,4.957,5228.1
39,6,1,0,1,0,1,5,4,239,2,2,-3.4,92.649,-30.1,0.714,5017.5
45,0,0,1,1,0,1,3,1,195,1,0,1.4,93.444,-36.1,4.968,5228.1
39,2,0,0,0,0,0,0,4,229,2,0,1.1,93.994,-36.4,4.855,5191.0
30,3,1,0,0,0,1,5,2,88,2,1,-0.1,93.2,-42.0,4.12,5195.8
31,4,1,0,1,1,1,3,2,113,2,0,1.4,93.444,-36.1,4.967,5228.1
48,4,0,1,0,0,1,5,4,362,1,0,-0.1,93.2,-42.0,4.021,5195.8
46,3,0,0,1,0,0,0,4,118,1,0,1.1,93.994,-36.4,4.857,5191.0
40,2,2,0,0,0,1,8,2,143,2,0,-1.8,93.075,-47.1,1.445,5099.1
29,4,1,0,1,0,1,8,0,740,3,0,-1.8,93.075,-47.1,1.466,5099.1
27,2,0,0,0,0,1,0,3,68,3,0,-1.8,92.893,-46.2,1.266,5099.1
55,4,0,1,1,0,0,1,2,59,1,0,1.4,94.465,-41.8,4.962,5228.1
28,1,1,0,1,1,1,0,1,6,5,0,-1.8,92.893,-46.2,1.291,5099.1
44,4,0,0,0,0,1,3,3,82,2,0,1.4,93.444,-36.1,4.962,5228.1
32,2,0,0,0,0,1,2,3,100,1,0,1.4,93.918,-42.7,4.968,5228.1
59,2,0,1,0,0,1,2,3,142,1,0,1.4,93.918,-42.7,4.962,5228.1
34,10,1,0,0,1,1,5,2,139,3,0,-0.1,93.2,-42.0,4.12,5195.8
43,4,0,0,0,0,0,1,3,112,2,0,1.4,94.465,-41.8,4.958,5228.1
41,3,0,1,1,0,0,0,4,160,6,0,1.1,93.994,-36.4,4.859,5191.0
33,4,0,1,0,1,1,3,2,212,1,0,1.4,93.444,-36.1,4.967,5228.1
50,2,0,1,1,1,0,0,1,412,2,0,1.1,93.994,-36.4,4.856,5191.0
35,1,1,0,0,1,0,0,3,225,7,1,-1.8,92.893,-46.2,1.266,5099.1
41,7,0,1,1,0,0,1,0,80,3,0,1.4,94.465,-41.8,4.961,5228.1
37,1,1,0,0,0,1,2,1,108,1,0,1.4,93.918,-42.7,4.961,5228.1
32,4,0,0,0,0,1,8,0,688,2,0,-1.8,93.749,-34.6,0.645,5008.7
31,3,0,1,1,0,1,0,2,150,1,0,-1.8,92.893,-46.2,1.334,5099.1
40,4,0,0,1,0,1,3,2,140,2,0,1.4,93.444,-36.1,4.964,5228.1
51,3,0,1,1,0,1,2,1,156,3,0,1.4,93.918,-42.7,4.961,5228.1
43,1,2,1,0,0,1,8,3,473,1,0,-1.8,93.075,-47.1,1.483,5099.1
33,2,0,0,0,0,1,3,2,140,1,0,1.4,93.444,-36.1,4.964,5228.1
57,4,2,0,2,2,1,0,0,9,5,0,-1.8,92.893,-46.2,1.244,5099.1
40,3,0,1,0,0,0,1,3,212,1,0,1.4,94.465,-41.8,4.961,5228.1
26,1,1,0,1,0,0,0,4,123,2,0,1.1,93.994,-36.4,4.864,5191.0
48,0,0,0,1,0,1,5,2,1337,4,1,-0.1,93.2,-42.0,4.12,5195.8
44,3,0,0,0,0,1,2,0,304,4,0,1.4,93.918,-42.7,4.962,5228.1
51,0,0,0,1,0,0,2,3,179,4,0,1.4,93.918,-42.7,4.962,5228.1
56,5,0,0,0,0,0,0,0,136,2,0,1.1,93.994,-36.4,4.857,5191.0
57,3,0,1,2,2,0,0,1,514,5,0,1.1,93.994,-36.4,4.856,5191.0
30,1,1,0,0,0,1,5,4,648,1,0,-0.1,93.2,-42.0,4.021,5195.8
53,2,2,1,0,0,0,1,0,53,2,0,1.4,94.465,-41.8,4.865,5228.1
44,1,0,0,1,0,0,1,2,162,2,0,1.4,94.465,-41.8,4.958,5228.1
40,3,0,0,1,1,1,0,1,103,2,1,-1.8,92.893,-46.2,1.291,5099.1
43,3,0,0,0,1,0,0,1,11,6,0,-1.8,92.893,-46.2,1.291,5099.1
50,10,0,0,0,0,1,5,0,408,1,1,-0.1,93.2,-42.0,4.191,5195.8
55,2,0,1,1,0,1,3,3,197,4,0,1.4,93.444,-36.1,4.968,5228.1
29,4,1,0,1,1,1,3,2,225,1,0,1.4,93.444,-36.1,4.967,5228.1
37,2,0,0,1,0,1,9,2,140,2,0,-3.4,92.379,-29.8,0.813,5017.5
47,0,0,0,0,0,1,8,1,645,2,0,-1.8,93.075,-47.1,1.405,5099.1
46,2,2,1,1,1,0,2,3,73,1,0,1.4,93.918,-42.7,4.963,5228.1
54,4,1,0,1,1,1,0,3,121,1,1,-1.8,92.893,-46.2,1.327,5099.1
34,3,0,1,1,0,0,0,2,175,2,0,1.1,93.994,-36.4,4.858,5191.0
36,3,0,0,1,1,0,1,2,130,6,0,1.4,94.465,-41.8,4.962,5228.1
41,2,0,1,0,0,0,1,4,23,7,0,1.4,94.465,-41.8,4.959,5228.1
39,1,0,0,1,1,1,5,0,148,2,1,-0.1,93.2,-42.0,4.191,5195.8
55,10,2,1,0,0,1,3,2,88,1,0,1.4,93.444,-36.1,4.965,5228.1
45,2,0,0,0,0,0,0,2,57,2,0,1.1,93.994,-36.4,4.859,5191.0
58,5,0,0,1,0,1,3,4,68,3,0,1.4,93.444,-36.1,4.963,5228.1
28,3,0,1,1,0,0,0,1,152,2,0,1.1,93.994,-36.4,4.856,5191.0
34,8,0,0,1,0,1,5,3,51,1,0,-0.1,93.2,-42.0,4.076,5195.8
29,3,1,0,1,0,0,0,0,57,7,0,1.1,93.994,-36.4,4.858,5191.0
61,5,0,0,1,0,0,3,4,176,2,0,-2.9,92.201,-31.4,0.869,5076.2
32,11,1,0,0,0,1,5,3,151,2,0,-0.1,93.2,-42.0,4.076,5195.8
39,6,0,0,0,0,1,5,1,328,2,1,-0.1,93.2,-42.0,4.153,5195.8
35,2,1,0,1,1,1,8,3,58,1,1,-1.8,93.075,-47.1,1.365,5099.1
39,2,0,0,0,0,0,0,0,583,6,0,1.1,93.994,-36.4,4.857,5191.0
39,10,0,0,1,0,0,1,2,63,1,0,1.4,94.465,-41.8,4.959,5228.1
34,4,0,0,0,0,1,2,3,76,1,0,1.4,93.918,-42.7,4.963,5228.1
49,3,0,0,0,0,0,0,4,122,1,0,1.1,93.994,-36.4,4.855,5191.0
40,10,2,0,0,0,1,5,0,121,1,0,-0.1,93.2,-42.0,4.191,5195.8
33,4,0,0,0,0,1,3,4,45,3,0,1.4,93.444,-36.1,4.966,5228.1
55,2,0,0,1,0,0,0,2,497,2,0,1.1,93.994,-36.4,4.857,5191.0
42,3,1,1,0,0,1,0,3,183,4,0,-1.8,92.893,-46.2,1.327,5099.1
32,4,0,0,1,0,0,1,0,127,2,0,1.4,94.465,-41.8,4.961,5228.1
52,4,0,0,0,0,1,6,4,406,1,1,-3.0,92.713,-33.0,0.71,5023.5
35,4,2,1,1,0,0,3,4,117,1,0,1.4,93.444,-36.1,4.963,5228.1
32,3,0,0,1,0,1,8,3,652,2,0,-1.8,93.075,-47.1,1.365,5099.1
23,11,1,0,1,0,1,8,3,354,3,0,-1.8,93.075,-47.1,1.365,5099.1
45,2,0,0,1,0,1,3,1,1293,4,0,1.4,93.444,-36.1,4.963,5228.1
27,2,1,0,1,0,1,0,4,1448,2,0,-1.8,92.893,-46.2,1.313,5099.1
31,0,0,0,1,0,1,3,3,248,1,0,1.4,93.444,-36.1,4.968,5228.1
53,2,2,0,1,0,1,3,1,159,2,1,-2.9,92.201,-31.4,0.838,5076.2
34,1,0,0,0,0,0,2,3,733,1,0,1.4,93.918,-42.7,4.968,5228.1
30,2,1,0,0,0,1,2,4,98,2,0,1.4,93.918,-42.7,4.963,5228.1
27,1,1,0,1,0,0,0,2,386,1,0,1.1,93.994,-36.4,4.857,5191.0
44,3,0,1,0,0,1,2,2,71,3,0,1.4,93.918,-42.7,4.963,5228.1
24,2,1,0,1,0,1,2,3,165,2,0,1.4,93.918,-42.7,4.963,5228.1
41,2,1,0,0,1,1,0,2,593,2,1,-1.8,92.893,-46.2,1.334,5099.1
51,10,0,1,1,0,0,0,2,384,3,0,1.1,93.994,-36.4,4.858,5191.0
28,2,0,0,0,0,0,2,1,249,1,0,1.4,93.918,-42.7,4.955,5228.1
42,3,0,1,1,0,0,1,4,372,3,0,1.4,94.465,-41.8,4.959,5228.1
28,3,1,0,0,0,0,1,1,550,1,0,1.4,94.465,-41.8,4.864,5228.1
47,2,0,1,0,0,0,0,2,91,3,0,1.1,93.994,-36.4,4.857,5191.0
32,1,1,0,0,0,0,0,4,361,1,0,1.1,93.994,-36.4,4.857,5191.0
59,5,0,1,1,0,0,1,0,216,3,0,1.4,94.465,-41.8,4.96,5228.1
25,1,0,0,0,0,1,2,2,206,1,0,1.4,93.918,-42.7,4.963,5228.1
49,4,2,0,0,0,1,3,1,109,2,0,-2.9,92.201,-31.4,0.838,5076.2
36,4,0,0,0,0,0,0,1,309,2,0,1.1,93.994,-36.4,4.856,5191.0
33,8,1,0,0,0,1,0,1,238,1,1,-1.8,92.893,-46.2,1.291,5099.1
43,3,0,0,0,0,1,0,4,157,1,0,-1.8,92.893,-46.2,1.313,5099.1
31,3,1,0,1,0,1,1,1,160,1,0,-2.9,92.963,-40.8,1.099,5076.2
42,3,0,1,0,0,0,0,3,92,3,0,1.1,93.994,-36.4,4.855,5191.0
49,3,0,0,0,0,1,5,1,34,1,1,-0.1,93.2,-42.0,4.153,5195.8
40,3,0,1,1,0,0,0,2,68,3,0,1.1,93.994,-36.4,4.856,5191.0
45,2,2,0,0,1,1,0,4,132,1,1,-1.8,92.893,-46.2,1.313,5099.1
41,2,0,0,0,0,1,3,3,84,5,0,1.4,93.444,-36.1,4.962,5228.1
30,1,1,0,0,0,0,0,0,113,5,0,1.1,93.994,-36.4,4.857,5191.0
49,1,0,0,1,1,1,3,0,382,1,0,1.4,93.444,-36.1,4.965,5228.1
43,3,0,0,1,0,0,2,3,155,3,0,1.4,93.918,-42.7,4.966,5228.1
56,5,0,0,1,0,1,3,1,109,3,0,1.4,93.444,-36.1,4.963,5228.1
53,6,2,0,1,0,1,0,0,82,4,0,-1.8,92.893,-46.2,1.244,5099.1
42,8,0,1,2,2,1,0,2,64,2,1,-1.8,92.893,-46.2,1.334,5099.1
50,6,1,0,2,2,0,0,2,372,2,0,1.1,93.994,-36.4,4.857,5191.0
36,6,1,0,1,0,1,8,0,508,1,0,-1.8,93.075,-47.1,1.405,5099.1
31,2,1,0,1,0,1,5,4,54,2,0,-0.1,93.2,-42.0,4.021,5195.8
43,4,0,0,1,0,1,0,0,618,1,1,-1.8,92.893,-46.2,1.244,5099.1
30,2,0,0,1,0,1,5,3,597,2,0,-0.1,93.2,-42.0,4.076,5195.8
29,8,0,0,0,0,1,5,3,157,2,0,-0.1,93.2,-42.0,4.076,5195.8
37,3,0,0,1,1,0,0,4,198,1,0,1.1,93.994,-36.4,4.855,5191.0
52,3,0,1,0,0,1,3,3,82,1,0,1.4,93.444,-36.1,4.964,5228.1
29,2,0,0,0,0,1,2,2,201,16,0,1.4,93.918,-42.7,4.963,5228.1
31,3,0,0,0,0,0,1,3,186,2,0,1.4,94.465,-41.8,4.958,5228.1
57,2,0,0,0,0,1,5,4,127,3,0,-0.1,93.2,-42.0,4.021,5195.8
27,2,1,0,1,0,1,8,3,127,2,0,-1.8,93.075,-47.1,1.365,5099.1
39,2,1,0,0,0,0,2,3,97,1,0,1.4,93.918,-42.7,4.966,5228.1
30,7,0,0,0,0,1,5,1,145,1,0,-0.1,93.2,-42.0,4.153,5195.8
34,4,0,0,1,0,1,3,0,77,2,0,1.4,93.444,-36.1,4.965,5228.1
50,3,0,1,0,0,1,5,4,108,1,0,-0.1,93.2,-42.0,4.021,5195.8
43,4,1,0,0,0,1,0,1,164,2,2,-1.8,93.876,-40.0,0.668,5008.7
31,6,0,0,1,0,1,5,1,715,2,0,-0.1,93.2,-42.0,4.153,5195.8
36,2,1,0,1,0,1,3,3,300,1,0,1.4,93.444,-36.1,4.963,5228.1
33,1,0,0,0,0,0,0,0,76,2,0,1.1,93.994,-36.4,4.857,5191.0
33,3,0,0,0,0,1,3,4,99,1,2,-2.9,92.201,-31.4,0.881,5076.2
32,1,0,1,1,0,0,5,1,368,1,0,-0.1,93.2,-42.0,4.153,5195.8
53,3,0,1,1,1,1,3,3,64,1,0,1.4,93.444,-36.1,4.968,5228.1
41,6,2,0,0,0,1,5,4,57,8,1,-0.1,93.2,-42.0,4.021,5195.8
43,1,0,0,1,0,0,8,2,690,7,0,-1.8,93.075,-47.1,1.445,5099.1
47,10,0,1,0,0,0,3,2,244,3,0,1.4,93.444,-36.1,4.967,5228.1
30,3,0,0,0,0,0,0,3,558,13,0,1.1,93.994,-36.4,4.86,5191.0
47,3,2,0,0,1,0,0,4,37,1,0,1.1,93.994,-36.4,4.857,5191.0
56,2,0,1,1,0,1,3,3,95,1,0,1.4,93.444,-36.1,4.962,5228.1
29,2,0,0,1,0,0,1,1,186,1,0,1.4,94.465,-41.8,4.864,5228.1
35,4,0,0,1,0,0,4,2,73,2,0,-3.4,92.431,-26.9,0.74,5017.5
41,4,0,0,1,0,1,3,2,89,4,0,1.4,93.444,-36.1,4.964,5228.1
30,2,1,0,1,0,0,0,4,100,3,0,1.1,93.994,-36.4,4.864,5191.0
35,3,3,0,0,0,0,0,1,81,5,0,-1.8,92.893,-46.2,1.291,5099.1
32,2,0,0,0,0,1,0,3,84,1,0,-1.8,92.893,-46.2,1.327,5099.1
